volume_demand;volume_production;spot_price;year;month;week;day;hour;dayofweek;weekend;working_hours;night;morning;afternoon;evening;delta;volume_production_rolling;volume_demand_rolling;target
3635.0;6657.0;23.9;2016;5;21;25;15;2;0;1;0;0;1;0;3022.0;289022.0;173702.0;25.76
3530.0;6315.0;23.64;2016;5;21;25;16;2;0;1;0;0;1;0;2785.0;288591.0;173484.0;25.47
3539.0;6336.0;23.59;2016;5;21;25;17;2;0;1;0;0;0;1;2797.0;288298.0;173323.0;25.24
3585.0;6374.0;23.57;2016;5;21;25;18;2;0;0;0;0;0;1;2789.0;288040.0;173230.0;25.22
3594.0;6497.0;23.6;2016;5;21;25;19;2;0;0;0;0;0;1;2903.0;288051.0;173198.0;25.02
3541.0;6048.0;23.28;2016;5;21;25;20;2;0;0;0;0;0;1;2507.0;288108.0;173211.0;24.85
3416.0;4993.0;22.64;2016;5;21;25;21;2;0;0;0;0;0;1;1577.0;288136.0;173263.0;24.06
3326.0;4757.0;22.76;2016;5;21;25;22;2;0;0;0;0;0;1;1431.0;288292.0;173295.0;23.65
3239.0;4786.0;22.51;2016;5;21;25;23;2;0;0;0;0;0;1;1547.0;288673.0;173322.0;22.85
3292.0;4841.0;22.46;2016;5;21;26;0;3;0;0;1;0;0;0;1549.0;289464.0;173446.0;21.95
3273.0;4848.0;22.46;2016;5;21;26;1;3;0;0;1;0;0;0;1575.0;290416.0;173570.0;20.61
3234.0;4808.0;22.58;2016;5;21;26;2;3;0;0;1;0;0;0;1574.0;291149.0;173634.0;21.69
3258.0;5340.0;23.22;2016;5;21;26;3;3;0;0;1;0;0;0;2082.0;291594.0;173717.0;23.45
3560.0;6113.0;24.3;2016;5;21;26;4;3;0;0;1;0;0;0;2553.0;291556.0;173701.0;24.32
3863.0;6870.0;26.66;2016;5;21;26;5;3;0;0;1;0;0;0;3007.0;291578.0;173547.0;26.34
3926.0;7392.0;28.43;2016;5;21;26;6;3;0;0;1;0;0;0;3466.0;292271.0;173478.0;26.98
3887.0;7242.0;27.94;2016;5;21;26;7;3;0;0;0;1;0;0;3355.0;292749.0;173413.0;26.91
3779.0;6403.0;25.57;2016;5;21;26;8;3;0;1;0;1;0;0;2624.0;292340.0;173228.0;26.72
3810.0;6289.0;24.65;2016;5;21;26;9;3;0;1;0;1;0;0;2479.0;291845.0;173135.0;26.35
3678.0;6122.0;23.93;2016;5;21;26;10;3;0;1;0;1;0;0;2444.0;291169.0;172894.0;26.53
3663.0;6206.0;23.92;2016;5;21;26;11;3;0;1;0;1;0;0;2543.0;290743.0;172702.0;26.03
3695.0;6332.0;24.69;2016;5;21;26;12;3;0;1;0;0;1;0;2637.0;290744.0;172558.0;25.7
3688.0;6362.0;25.16;2016;5;21;26;13;3;0;1;0;0;1;0;2674.0;290528.0;172423.0;24.23
3715.0;6546.0;25.76;2016;5;21;26;14;3;0;1;0;0;1;0;2831.0;290430.0;172315.0;24.21
3613.0;6599.0;25.76;2016;5;21;26;15;3;0;1;0;0;1;0;2986.0;290403.0;172173.0;24.18
3575.0;6555.0;25.47;2016;5;21;26;16;3;0;1;0;0;1;0;2980.0;290549.0;172024.0;24.15
3593.0;6686.0;25.24;2016;5;21;26;17;3;0;1;0;0;0;1;3093.0;290625.0;171977.0;24.08
3579.0;6489.0;25.22;2016;5;21;26;18;3;0;0;0;0;0;1;2910.0;290532.0;171882.0;23.98
3554.0;6539.0;25.02;2016;5;21;26;19;3;0;0;0;0;0;1;2985.0;290500.0;171787.0;23.94
3559.0;6420.0;24.85;2016;5;21;26;20;3;0;0;0;0;0;1;2861.0;290419.0;171712.0;23.91
3444.0;6152.0;24.06;2016;5;21;26;21;3;0;0;0;0;0;1;2708.0;291205.0;171687.0;23.86
3244.0;5124.0;23.65;2016;5;21;26;22;3;0;0;0;0;0;1;1880.0;291647.0;171595.0;23.92
3149.0;4402.0;22.85;2016;5;21;26;23;3;0;0;0;0;0;1;1253.0;291783.0;171523.0;23.6
3111.0;3983.0;21.95;2016;5;21;27;0;4;0;0;1;0;0;0;872.0;291535.0;171476.0;22.79
3077.0;3817.0;20.61;2016;5;21;27;1;4;0;0;1;0;0;0;740.0;291381.0;171414.0;22.14
3089.0;4050.0;21.69;2016;5;21;27;2;4;0;0;1;0;0;0;961.0;291166.0;171369.0;21.69
3191.0;4903.0;23.45;2016;5;21;27;3;4;0;0;1;0;0;0;1712.0;290728.0;171121.0;21.91
3566.0;6370.0;24.32;2016;5;21;27;4;4;0;0;1;0;0;0;2804.0;290517.0;170970.0;22.56
3828.0;6952.0;26.34;2016;5;21;27;5;4;0;0;1;0;0;0;3124.0;290505.0;170798.0;23.44
3860.0;7006.0;26.98;2016;5;21;27;6;4;0;0;1;0;0;0;3146.0;290618.0;170720.0;23.78
3803.0;6813.0;26.91;2016;5;21;27;7;4;0;0;0;1;0;0;3010.0;290510.0;170669.0;23.9
3799.0;6763.0;26.72;2016;5;21;27;8;4;0;1;0;1;0;0;2964.0;290412.0;170669.0;23.97
3697.0;6703.0;26.35;2016;5;21;27;9;4;0;1;0;1;0;0;3006.0;290273.0;170625.0;23.61
3714.0;6787.0;26.53;2016;5;21;27;10;4;0;1;0;1;0;0;3073.0;290227.0;170607.0;23.12
3701.0;6806.0;26.03;2016;5;21;27;11;4;0;1;0;1;0;0;3105.0;290275.0;170536.0;22.6
3656.0;6713.0;25.7;2016;5;21;27;12;4;0;1;0;0;1;0;3057.0;290328.0;170482.0;22.08
3587.0;6714.0;24.23;2016;5;21;27;13;4;0;1;0;0;1;0;3127.0;290426.0;170377.0;21.9
3577.0;6742.0;24.21;2016;5;21;27;14;4;0;1;0;0;1;0;3165.0;290565.0;170292.0;22.18
3529.0;6797.0;24.18;2016;5;21;27;15;4;0;1;0;0;1;0;3268.0;290705.0;170186.0;22.97
3488.0;6744.0;24.15;2016;5;21;27;16;4;0;1;0;0;1;0;3256.0;291134.0;170144.0;23.72
3474.0;6712.0;24.08;2016;5;21;27;17;4;0;1;0;0;0;1;3238.0;291510.0;170079.0;23.85
3453.0;6614.0;23.98;2016;5;21;27;18;4;0;0;0;0;0;1;3161.0;291750.0;169947.0;23.78
3413.0;6522.0;23.94;2016;5;21;27;19;4;0;0;0;0;0;1;3109.0;291775.0;169766.0;23.66
3402.0;6441.0;23.91;2016;5;21;27;20;4;0;0;0;0;0;1;3039.0;292168.0;169627.0;23.35
3365.0;6231.0;23.86;2016;5;21;27;21;4;0;0;0;0;0;1;2866.0;293406.0;169576.0;22.33
3232.0;6073.0;23.92;2016;5;21;27;22;4;0;0;0;0;0;1;2841.0;294722.0;169482.0;20.73
3136.0;5358.0;23.6;2016;5;21;27;23;4;0;0;0;0;0;1;2222.0;295294.0;169379.0;20.09
3015.0;4573.0;22.79;2016;5;21;28;0;5;1;0;1;0;0;0;1558.0;295026.0;169102.0;18.36
2990.0;4329.0;22.14;2016;5;21;28;1;5;1;0;1;0;0;0;1339.0;294507.0;168819.0;17.34
2961.0;4125.0;21.69;2016;5;21;28;2;5;1;0;1;0;0;0;1164.0;293824.0;168546.0;17.05
2969.0;4125.0;21.91;2016;5;21;28;3;5;1;0;1;0;0;0;1156.0;292609.0;168257.0;15.56
3078.0;4646.0;22.56;2016;5;21;28;4;5;1;0;1;0;0;0;1568.0;291142.0;167775.0;16.35
3189.0;5330.0;23.44;2016;5;21;28;5;5;1;0;1;0;0;0;2141.0;289602.0;167101.0;19.22
3347.0;5815.0;23.78;2016;5;21;28;6;5;1;0;1;0;0;0;2468.0;288025.0;166522.0;21.79
3483.0;6148.0;23.9;2016;5;21;28;7;5;1;0;0;1;0;0;2665.0;286931.0;166118.0;22.28
3546.0;6216.0;23.97;2016;5;21;28;8;5;1;1;0;1;0;0;2670.0;286744.0;165885.0;22.68
3512.0;5459.0;23.61;2016;5;21;28;9;5;1;1;0;1;0;0;1947.0;285914.0;165587.0;22.68
3476.0;5102.0;23.12;2016;5;21;28;10;5;1;1;0;1;0;0;1626.0;284894.0;165385.0;22.72
3470.0;4710.0;22.6;2016;5;21;28;11;5;1;1;0;1;0;0;1240.0;283398.0;165192.0;22.51
3456.0;4579.0;22.08;2016;5;21;28;12;5;1;1;0;0;1;0;1123.0;281645.0;164953.0;21.96
3388.0;4489.0;21.9;2016;5;21;28;13;5;1;1;0;0;1;0;1101.0;279772.0;164653.0;21.3
3463.0;4666.0;22.18;2016;5;21;28;14;5;1;1;0;0;1;0;1203.0;277892.0;164401.0;21.43
3425.0;5109.0;22.97;2016;5;21;28;15;5;1;1;0;0;1;0;1684.0;276402.0;164213.0;22.25
3457.0;5701.0;23.72;2016;5;21;28;16;5;1;1;0;0;1;0;2244.0;275548.0;164095.0;22.58
3484.0;6111.0;23.85;2016;5;21;28;17;5;1;1;0;0;0;1;2627.0;274973.0;163986.0;22.56
3444.0;5880.0;23.78;2016;5;21;28;18;5;1;0;0;0;0;1;2436.0;274364.0;163851.0;22.77
3330.0;5570.0;23.66;2016;5;21;28;19;5;1;0;0;0;0;1;2240.0;273395.0;163627.0;23.04
3303.0;5156.0;23.35;2016;5;21;28;20;5;1;0;0;0;0;1;1853.0;272131.0;163371.0;22.81
3221.0;4454.0;22.33;2016;5;21;28;21;5;1;0;0;0;0;1;1233.0;270433.0;163148.0;20.01
3076.0;3761.0;20.73;2016;5;21;28;22;5;1;0;0;0;0;1;685.0;269070.0;162980.0;18.07
3005.0;3537.0;20.09;2016;5;21;28;23;5;1;0;0;0;0;1;532.0;268205.0;162836.0;14.17
2969.0;3162.0;18.36;2016;5;21;29;0;6;1;0;1;0;0;0;193.0;267384.0;162694.0;12.57
2941.0;2958.0;17.34;2016;5;21;29;1;6;1;0;1;0;0;0;17.0;266525.0;162558.0;11.28
2925.0;2968.0;17.05;2016;5;21;29;2;6;1;0;1;0;0;0;43.0;265443.0;162394.0;12.15
2902.0;2888.0;15.56;2016;5;21;29;3;6;1;0;1;0;0;0;-14.0;263428.0;162105.0;19.71
2930.0;2969.0;16.35;2016;5;21;29;4;6;1;0;1;0;0;0;39.0;260027.0;161469.0;23.5
3056.0;3519.0;19.22;2016;5;21;29;5;6;1;0;1;0;0;0;463.0;256594.0;160697.0;24.22
3206.0;4187.0;21.79;2016;5;21;29;6;6;1;0;1;0;0;0;981.0;253775.0;160043.0;24.56
3290.0;4364.0;22.28;2016;5;21;29;7;6;1;0;0;1;0;0;1074.0;251326.0;159530.0;24.62
3425.0;4611.0;22.68;2016;5;21;29;8;6;1;1;0;1;0;0;1186.0;249174.0;159156.0;24.6
3448.0;4649.0;22.68;2016;5;21;29;9;6;1;1;0;1;0;0;1201.0;247120.0;158907.0;24.48
3410.0;4655.0;22.72;2016;5;21;29;10;6;1;1;0;1;0;0;1245.0;244988.0;158603.0;24.36
3411.0;4543.0;22.51;2016;5;21;29;11;6;1;1;0;1;0;0;1132.0;242725.0;158313.0;24.29
3360.0;4410.0;21.96;2016;5;21;29;12;6;1;1;0;0;1;0;1050.0;240422.0;158017.0;24.15
3349.0;4215.0;21.3;2016;5;21;29;13;6;1;1;0;0;1;0;866.0;237923.0;157779.0;24.02
3345.0;4234.0;21.43;2016;5;21;29;14;6;1;1;0;0;1;0;889.0;235415.0;157547.0;23.95
3395.0;4504.0;22.25;2016;5;21;29;15;6;1;1;0;0;1;0;1109.0;233122.0;157413.0;24.07
3403.0;4555.0;22.58;2016;5;21;29;16;6;1;1;0;0;1;0;1152.0;230933.0;157328.0;24.01
3413.0;4551.0;22.56;2016;5;21;29;17;6;1;1;0;0;0;1;1138.0;228772.0;157267.0;23.93
3410.0;4916.0;22.77;2016;5;21;29;18;6;1;0;0;0;0;1;1506.0;227074.0;157224.0;23.88
3316.0;4934.0;23.04;2016;5;21;29;19;6;1;0;0;0;0;1;1618.0;225486.0;157127.0;23.92
3270.0;4738.0;22.81;2016;5;21;29;20;6;1;0;0;0;0;1;1468.0;223783.0;156995.0;23.4
3207.0;3787.0;20.01;2016;5;21;29;21;6;1;0;0;0;0;1;580.0;221339.0;156837.0;21.94
3083.0;3105.0;18.07;2016;5;21;29;22;6;1;0;0;0;0;1;22.0;218371.0;156688.0;21.17
2999.0;2722.0;14.17;2016;5;21;29;23;6;1;0;0;0;0;1;-277.0;215735.0;156551.0;19.25
2960.0;2470.0;12.57;2016;5;22;30;0;0;0;0;1;0;0;0;-490.0;213632.0;156496.0;16.44
2945.0;2421.0;11.28;2016;5;22;30;1;0;0;0;1;0;0;0;-524.0;211724.0;156451.0;16.09
2938.0;2494.0;12.15;2016;5;22;30;2;0;0;0;1;0;0;0;-444.0;210093.0;156428.0;17.31
3023.0;3311.0;19.71;2016;5;22;30;3;0;0;0;1;0;0;0;288.0;209279.0;156482.0;21.5
3318.0;5149.0;23.5;2016;5;22;30;4;0;0;0;1;0;0;0;1831.0;209782.0;156722.0;23.63
3677.0;6099.0;24.22;2016;5;22;30;5;0;0;0;1;0;0;0;2422.0;210551.0;157210.0;24.5
3873.0;6543.0;24.56;2016;5;22;30;6;0;0;0;1;0;0;0;2670.0;211279.0;157736.0;24.65
3845.0;6523.0;24.62;2016;5;22;30;7;0;0;0;0;1;0;0;2678.0;211654.0;158098.0;24.63
3867.0;6524.0;24.6;2016;5;22;30;8;0;0;1;0;1;0;0;2657.0;211962.0;158419.0;24.57
3811.0;6517.0;24.48;2016;5;22;30;9;0;0;1;0;1;0;0;2706.0;213020.0;158718.0;24.52
3773.0;6282.0;24.36;2016;5;22;30;10;0;0;1;0;1;0;0;2509.0;214200.0;159015.0;24.37
3832.0;6137.0;24.29;2016;5;22;30;11;0;0;1;0;1;0;0;2305.0;215627.0;159377.0;24.28
3826.0;5884.0;24.15;2016;5;22;30;12;0;0;1;0;0;1;0;2058.0;216932.0;159747.0;24.28
3759.0;5655.0;24.02;2016;5;22;30;13;0;0;1;0;0;1;0;1896.0;218098.0;160118.0;24.18
3668.0;5601.0;23.95;2016;5;22;30;14;0;0;1;0;0;1;0;1933.0;219033.0;160323.0;24.12
3622.0;5741.0;24.07;2016;5;22;30;15;0;0;1;0;0;1;0;2119.0;219665.0;160520.0;23.96
3586.0;5632.0;24.01;2016;5;22;30;16;0;0;1;0;0;1;0;2046.0;219596.0;160649.0;23.95
3543.0;5668.0;23.93;2016;5;22;30;17;0;0;1;0;0;0;1;2125.0;219153.0;160708.0;23.73
3474.0;5609.0;23.88;2016;5;22;30;18;0;0;0;0;0;0;1;2135.0;218882.0;160738.0;23.76
3434.0;5425.0;23.92;2016;5;22;30;19;0;0;0;0;0;0;1;1991.0;218737.0;160842.0;23.95
3349.0;5063.0;23.4;2016;5;22;30;20;0;0;0;0;0;0;1;1714.0;218644.0;160888.0;23.9
3191.0;4202.0;21.94;2016;5;22;30;21;0;0;0;0;0;0;1;1011.0;218392.0;160858.0;23.49
3139.0;3743.0;21.17;2016;5;22;30;22;0;0;0;0;0;0;1;604.0;218374.0;160921.0;23.13
3046.0;3409.0;19.25;2016;5;22;30;23;0;0;0;0;0;0;1;363.0;218246.0;160962.0;21.82
2991.0;3305.0;16.44;2016;5;22;31;0;1;0;0;1;0;0;0;314.0;218389.0;160984.0;21.07
3014.0;3334.0;16.09;2016;5;22;31;1;1;0;0;1;0;0;0;320.0;218765.0;161057.0;20.08
3002.0;3282.0;17.31;2016;5;22;31;2;1;0;0;1;0;0;0;280.0;219079.0;161134.0;20.18
2986.0;3953.0;21.5;2016;5;22;31;3;1;0;0;1;0;0;0;967.0;220144.0;161218.0;22.48
3328.0;5156.0;23.63;2016;5;22;31;4;1;0;0;1;0;0;0;1828.0;222331.0;161616.0;22.86
3635.0;5734.0;24.5;2016;5;22;31;5;1;0;0;1;0;0;0;2099.0;224546.0;162195.0;23.23
3655.0;5925.0;24.65;2016;5;22;31;6;1;0;0;1;0;0;0;2270.0;226284.0;162644.0;23.4
3619.0;5971.0;24.63;2016;5;22;31;7;1;0;0;0;1;0;0;2352.0;227891.0;162973.0;23.41
3597.0;5845.0;24.57;2016;5;22;31;8;1;0;1;0;1;0;0;2248.0;229125.0;163145.0;23.47
3583.0;5830.0;24.52;2016;5;22;31;9;1;0;1;0;1;0;0;2247.0;230306.0;163280.0;23.4
3679.0;5933.0;24.37;2016;5;22;31;10;1;0;1;0;1;0;0;2254.0;231584.0;163549.0;23.35
3627.0;5996.0;24.28;2016;5;22;31;11;1;0;1;0;1;0;0;2369.0;233037.0;163765.0;23.32
3581.0;5963.0;24.28;2016;5;22;31;12;1;0;1;0;0;1;0;2382.0;234590.0;163986.0;23.24
3571.0;5839.0;24.18;2016;5;22;31;13;1;0;1;0;0;1;0;2268.0;236214.0;164208.0;23.1
3537.0;5800.0;24.12;2016;5;22;31;14;1;0;1;0;0;1;0;2263.0;237780.0;164400.0;23.04
